"cycle_length_bin","cycle_length_bin_num","cycleday_from_ovu","state","n_cycles","prob_sum","prob"
"(39,42]",9,-22,"lP",8905,0.0245271827808626,2.75431586534112e-06
"(39,42]",9,-21,"hM",8905,759.44166877903,0.0852826130015755
"(39,42]",9,-21,"lM",8905,2164.69903190739,0.243088044009814
"(39,42]",9,-21,"lE",8905,4393.99491869647,0.493430086321895
"(39,42]",9,-21,"hE",8905,477.924245623522,0.0536692022036521
"(39,42]",9,-21,"O",8905,3.92011713386985,0.000440215287352033
"(39,42]",9,-21,"Rise",8905,0.543844623911915,6.10718275027417e-05
"(39,42]",9,-21,"hP",8905,4.49424635431807,0.000504687967918929
"(39,42]",9,-21,"Ep",8905,0.935286136129942,0.000105029324663666
"(39,42]",9,-21,"lP",8905,0.0466407455017173,5.23759073573468e-06
"(39,42]",9,-20,"hM",8905,609.763342636977,0.0684742664387397
"(39,42]",9,-20,"lM",8905,1702.45016830393,0.191179131757881
"(39,42]",9,-20,"lE",8905,5036.81320664495,0.565616306192583
"(39,42]",9,-20,"hE",8905,598.042346570565,0.0671580400416131
"(39,42]",9,-20,"O",8905,5.99080085000225,0.000672745743964318
"(39,42]",9,-20,"Rise",8905,0.885401996882295,9.94275122832448e-05
"(39,42]",9,-20,"hP",8905,7.29539256870154,0.000819246779191638
"(39,42]",9,-20,"Ep",8905,1.67147878700707,0.000187701155194506
"(39,42]",9,-20,"lP",8905,0.0878616411405899,9.86655150371588e-06
"(39,42]",9,-19,"hM",8905,503.774805606012,0.0565721286475027
"(39,42]",9,-19,"lM",8905,1339.88677904747,0.150464545653843
"(39,42]",9,-19,"lE",8905,5525.33284910614,0.620475333981599
"(39,42]",9,-19,"hE",8905,709.933398980627,0.0797230094307273
"(39,42]",9,-19,"O",8905,8.14123141617113,0.000914231489744091
"(39,42]",9,-19,"Rise",8905,1.35322110136216,0.00015196194288177
"(39,42]",9,-19,"hP",8905,11.6663337647893,0.0013100880140134
"(39,42]",9,-19,"Ep",8905,2.77427440208816,0.000311541201806643
"(39,42]",9,-19,"lP",8905,0.137106575494125,1.5396583435612e-05
"(39,42]",9,-18,"hM",8905,443.608658396504,0.0498156831439084
"(39,42]",9,-18,"lM",8905,1068.8585186032,0.120029030724671
"(39,42]",9,-18,"lE",8905,5899.91082230896,0.662539115363162
"(39,42]",9,-18,"hE",8905,792.611272231353,0.0890074421371536
"(39,42]",9,-18,"O",8905,10.9385612002427,0.00122836172939278
"(39,42]",9,-18,"Rise",8905,1.82599304490569,0.000205052559787276
"(39,42]",9,-18,"hP",8905,17.5581169233354,0.00197171442148629
"(39,42]",9,-18,"Ep",8905,4.48177866968171,0.000503287891036688
"(39,42]",9,-18,"lP",8905,0.206278621982034,2.31643595712559e-05
"(39,42]",9,-17,"hM",8905,361.25894036917,0.0405681011082729
"(39,42]",9,-17,"lM",8905,877.617973388721,0.0985533939796431
"(39,42]",9,-17,"lE",8905,6168.09295314395,0.692655020004936
"(39,42]",9,-17,"hE",8905,880.148324482371,0.0988375434567514
"(39,42]",9,-17,"O",8905,12.871080155794,0.00144537677212735
"(39,42]",9,-17,"Rise",8905,2.44339970388191,0.000274385143613915
"(39,42]",9,-17,"hP",8905,25.3725220183084,0.00284924447145518
"(39,42]",9,-17,"Ep",8905,6.84561767895143,0.000768738650078768
"(39,42]",9,-17,"lP",8905,0.349189059005783,3.92126961264215e-05
"(39,42]",9,-16,"hM",8905,317.586088483637,0.0356637943271912
"(39,42]",9,-16,"lM",8905,746.16154485998,0.0837913020617608
"(39,42]",9,-16,"lE",8905,6332.01998178055,0.711063445455424
"(39,42]",9,-16,"hE",8905,980.99519939659,0.110162290780078
"(39,42]",9,-16,"O",8905,15.3553768634554,0.00172435450459914
"(39,42]",9,-16,"Rise",8905,3.02284201008272,0.000339454464916645
"(39,42]",9,-16,"hP",8905,34.2503410464079,0.00384619214445906
"(39,42]",9,-16,"Ep",8905,10.0867377305015,0.00113270496692886
"(39,42]",9,-16,"lP",8905,0.521887828949443,5.86061570970738e-05
"(39,42]",9,-15,"hM",8905,276.546943879001,0.0310552435574398
"(39,42]",9,-15,"lM",8905,641.740347124549,0.0720651709292026
"(39,42]",9,-15,"lE",8905,6469.51050130609,0.726503144447624
"(39,42]",9,-15,"hE",8905,1049.38711647128,0.117842461142199
"(39,42]",9,-15,"O",8905,20.5779057398358,0.00231082602356382
"(39,42]",9,-15,"Rise",8905,3.80597214494802,0.000427397208865584
"(39,42]",9,-15,"hP",8905,44.4885848892366,0.00499591071187384
"(39,42]",9,-15,"Ep",8905,14.2496943876835,0.00160019027374324
"(39,42]",9,-15,"lP",8905,0.692934057528915,7.78140435181263e-05
"(39,42]",9,-14,"hM",8905,256.648412110408,0.0288207088276707
"(39,42]",9,-14,"lM",8905,557.103414810547,0.0625607428198256
"(39,42]",9,-14,"lE",8905,6544.88385845397,0.734967305834247
"(39,42]",9,-14,"hE",8905,1140.50757516007,0.128074966329036
"(39,42]",9,-14,"O",8905,24.0416482459267,0.00269979205456785
"(39,42]",9,-14,"Rise",8905,5.09523168458138,0.000572176494618908
"(39,42]",9,-14,"hP",8905,59.1174026232443,0.00663867519632165
"(39,42]",9,-14,"Ep",8905,18.6528896060376,0.0020946535211721
"(39,42]",9,-14,"lP",8905,0.949567305369718,0.000106633049451962
"(39,42]",9,-13,"hM",8905,213.241415772573,0.0239462566841744
"(39,42]",9,-13,"lM",8905,471.64779856772,0.0529643794012039
"(39,42]",9,-13,"lE",8905,6601.5721193368,0.741333197005817
"(39,42]",9,-13,"hE",8905,1241.12910964437,0.139374408719189
"(39,42]",9,-13,"O",8905,27.552817213517,0.00309408390943481
"(39,42]",9,-13,"Rise",8905,6.31092270932016,0.000708694296386318
"(39,42]",9,-13,"hP",8905,75.4557677279862,0.00847341580325504
"(39,42]",9,-13,"Ep",8905,24.8086988203197,0.0027859291207546
"(39,42]",9,-13,"lP",8905,1.28135020753365,0.000143891095736513
"(39,42]",9,-12,"hM",8905,175.761909600528,0.0197374407187566
"(39,42]",9,-12,"lM",8905,414.037784792812,0.0464949786404056
"(39,42]",9,-12,"lE",8905,6664.75674975171,0.748428607495981
"(39,42]",9,-12,"hE",8905,1290.77079997948,0.144948994944355
"(39,42]",9,-12,"O",8905,34.263199196936,0.00384763606927974
"(39,42]",9,-12,"Rise",8905,7.48950361507802,0.000841044763063225
"(39,42]",9,-12,"hP",8905,93.9453797231013,0.0105497338262887
"(39,42]",9,-12,"Ep",8905,32.2796490966455,0.00362489040950539
"(39,42]",9,-12,"lP",8905,1.69502424385178,0.000190345226709913
"(39,42]",9,-11,"hM",8905,160.313526723064,0.0180026419677781
"(39,42]",9,-11,"lM",8905,355.61346193378,0.0399341338499473
"(39,42]",9,-11,"lE",8905,6691.04271120451,0.751380427984784
"(39,42]",9,-11,"hE",8905,1350.50292248236,0.151656701008687
"(39,42]",9,-11,"O",8905,42.8546217808124,0.00481242243467854
"(39,42]",9,-11,"Rise",8905,9.44745012970798,0.00106091523073644
"(39,42]",9,-11,"hP",8905,117.033975068902,0.0131425014114433
"(39,42]",9,-11,"Ep",8905,40.8731922405813,0.00458991490629773
"(39,42]",9,-11,"lP",8905,2.31813843642101,0.000260318746369569
"(39,42]",9,-10,"hM",8905,150.227405702553,0.0168700062551997
"(39,42]",9,-10,"lM",8905,310.848512338745,0.0349071883592077
"(39,42]",9,-10,"lE",8905,6672.52756275167,0.749301242307879
"(39,42]",9,-10,"hE",8905,1423.65299085621,0.159871194930512
"(39,42]",9,-10,"O",8905,52.216150694529,0.00586368901679157
"(39,42]",9,-10,"Rise",8905,12.2342557969186,0.00137386364928901
"(39,42]",9,-10,"hP",8905,145.868774937847,0.016380547438276
"(39,42]",9,-10,"Ep",8905,51.1485683103626,0.00574380329145004
"(39,42]",9,-10,"lP",8905,3.2757786112963,0.000367858350510533
"(39,42]",9,-9,"hM",8905,121.611512717635,0.0136565426970955
"(39,42]",9,-9,"lM",8905,285.845880852654,0.0320994812860925
"(39,42]",9,-9,"lE",8905,6668.52925598394,0.748852246601228
"(39,42]",9,-9,"hE",8905,1453.28362556166,0.163198610394347
"(39,42]",9,-9,"O",8905,59.9861965332793,0.00673623767920037
"(39,42]",9,-9,"Rise",8905,15.1898467519493,0.00170576605861306
"(39,42]",9,-9,"hP",8905,180.546857931124,0.0202747734903003
"(39,42]",9,-9,"Ep",8905,64.2598492197404,0.00721615375853345
"(39,42]",9,-9,"lP",8905,4.74697444813999,0.000533068438870296
"(39,42]",9,-8,"hM",8905,94.3162045444585,0.0105913761419942
"(39,42]",9,-8,"lM",8905,256.726928585716,0.0288295259501085
"(39,42]",9,-8,"lE",8905,6608.5106134952,0.742112365356002
"(39,42]",9,-8,"hE",8905,1523.61693832427,0.171096792624848
"(39,42]",9,-8,"O",8905,70.0995901662399,0.00787193600968444
"(39,42]",9,-8,"Rise",8905,17.8802284446604,0.00200788640591358
"(39,42]",9,-8,"hP",8905,220.274635857315,0.0247360624208103
"(39,42]",9,-8,"Ep",8905,80.0553329164063,0.00898993070369526
"(39,42]",9,-8,"lP",8905,6.51952766585009,0.000732119895098269
"(39,42]",9,-7,"hM",8905,68.5208716861407,0.00769465150883107
"(39,42]",9,-7,"lM",8905,210.383739228512,0.0236253497168458
"(39,42]",9,-7,"lE",8905,6517.4161020585,0.73188277395379
"(39,42]",9,-7,"hE",8905,1607.86102923217,0.180557106033932
"(39,42]",9,-7,"O",8905,93.9889427443128,0.0105546257994736
"(39,42]",9,-7,"Rise",8905,22.9274031265811,0.00257466626912758
"(39,42]",9,-7,"hP",8905,264.314288837938,0.0296815596673709
"(39,42]",9,-7,"Ep",8905,99.1719879355951,0.011136663440269
"(39,42]",9,-7,"lP",8905,8.41563515035751,0.000945046058434308
"(39,42]",9,-6,"hM",8905,42.1282695189142,0.00473085564502124
"(39,42]",9,-6,"lM",8905,169.988681705546,0.0190891276480119
"(39,42]",9,-6,"lE",8905,6392.17702161184,0.71781886823266
"(39,42]",9,-6,"hE",8905,1685.15592686791,0.189237049620203
"(39,42]",9,-6,"O",8905,120.731842501108,0.0135577588434709
"(39,42]",9,-6,"Rise",8905,31.0401507659674,0.0034856991314955
"(39,42]",9,-6,"hP",8905,325.914475332382,0.0365990427099811
"(39,42]",9,-6,"Ep",8905,121.270858991048,0.0136182884886073
"(39,42]",9,-6,"lP",8905,10.5927727053851,0.00118953090459125
"(39,42]",9,-5,"hM",8905,18.8976608032298,0.00212214046077819
"(39,42]",9,-5,"lM",8905,133.803702202307,0.015025682448322
"(39,42]",9,-5,"lE",8905,6201.25463408363,0.696378959470368
"(39,42]",9,-5,"hE",8905,1775.36995822555,0.199367766224093
"(39,42]",9,-5,"O",8905,166.123944389481,0.0186551313183022
"(39,42]",9,-5,"Rise",8905,44.3853499738617,0.00498431779605409
"(39,42]",9,-5,"hP",8905,401.247676152627,0.0450586946830576
"(39,42]",9,-5,"Ep",8905,150.517730051168,0.0169026086525736
"(39,42]",9,-5,"lP",8905,13.3993441182319,0.00150469894646063
"(39,42]",9,-4,"hM",8905,5.8023379697927,0.000651582029173802
"(39,42]",9,-4,"lM",8905,89.6498043575878,0.010067355907646
"(39,42]",9,-4,"lE",8905,5835.1516975884,0.655266894731994
"(39,42]",9,-4,"hE",8905,1977.6841044936,0.222086929196362
"(39,42]",9,-4,"O",8905,221.038010905322,0.0248217867383854
"(39,42]",9,-4,"Rise",8905,64.9791049288293,0.00729692363041318
"(39,42]",9,-4,"hP",8905,506.556152346854,0.0568844640479342
"(39,42]",9,-4,"Ep",8905,187.65780301549,0.0210733074694543
"(39,42]",9,-4,"lP",8905,16.4809843941945,0.00185075624864621
"(39,42]",9,-3,"hM",8905,0.648604651282426,7.28360080047643e-05
"(39,42]",9,-3,"lM",8905,40.0372693727831,0.0044960437251862
"(39,42]",9,-3,"lE",8905,5307.94256743977,0.596063174333495
"(39,42]",9,-3,"hE",8905,2211.83553615748,0.248381306699324
"(39,42]",9,-3,"O",8905,347.823966788059,0.0390594010991645
"(39,42]",9,-3,"Rise",8905,94.3785980813342,0.0105983827154783
"(39,42]",9,-3,"hP",8905,642.202428402975,0.0721170610222319
"(39,42]",9,-3,"Ep",8905,239.328924081497,0.0268757915869171
"(39,42]",9,-3,"lP",8905,20.8021050248811,0.00233600281020563
"(39,42]",9,-2,"hM",8905,0.28420896714264,3.1915661666776e-05
"(39,42]",9,-2,"lM",8905,7.88179860376994,0.000885098102613132
"(39,42]",9,-2,"lE",8905,4142.35688603659,0.465172025383109
"(39,42]",9,-2,"hE",8905,2779.52910042644,0.312131285842385
"(39,42]",9,-2,"O",8905,630.411983587366,0.0707930357762343
"(39,42]",9,-2,"Rise",8905,163.453340700503,0.0183552319708594
"(39,42]",9,-2,"hP",8905,842.805058378542,0.0946440267690671
"(39,42]",9,-2,"Ep",8905,310.959873839217,0.0349196938617875
"(39,42]",9,-2,"lP",8905,27.3177494604817,0.00306768663228318
"(39,42]",9,-1,"hM",8905,0.172840443844945,1.94093704486182e-05
"(39,42]",9,-1,"lM",8905,2.65378135988445,0.000298010259391853
"(39,42]",9,-1,"lE",8905,2532.50863776128,0.284391761680099
"(39,42]",9,-1,"hE",8905,3036.65575548988,0.341005699661974
"(39,42]",9,-1,"O",8905,1358.06097897905,0.15250544401786
"(39,42]",9,-1,"Rise",8905,334.302653688589,0.0375410054675564
"(39,42]",9,-1,"hP",8905,1190.62342387345,0.133702798862824
"(39,42]",9,-1,"Ep",8905,412.726154029397,0.0463476871453562
"(39,42]",9,-1,"lP",8905,37.2957743746712,0.00418818353449424
"(39,42]",9,0,"hM",8905,0.043613638419522,4.89765731830679e-06
"(39,42]",9,0,"lM",8905,1.66104794457715,0.000186529808487047
"(39,42]",9,0,"lE",8905,1716.03634099224,0.192704810891885
"(39,42]",9,0,"hE",8905,1594.66024122146,0.179074704235986
"(39,42]",9,0,"O",8905,2259.58977125821,0.253743938378237
"(39,42]",9,0,"Rise",8905,759.209214253222,0.0852565091805976
"(39,42]",9,0,"hP",8905,1942.48568533791,0.218134271233903
"(39,42]",9,0,"Ep",8905,580.882384459989,0.0652310369971914
"(39,42]",9,0,"lP",8905,50.4317008940271,0.00566330161639833
"(39,42]",9,1,"hM",8905,0.0129541647930797,1.45470688299603e-06
"(39,42]",9,1,"lM",8905,1.08421398707398,0.00012175339551645
"(39,42]",9,1,"lE",8905,1311.37003175257,0.147262215806016
"(39,42]",9,1,"hE",8905,736.263393673048,0.0826797746965803
"(39,42]",9,1,"O",8905,1263.67065021921,0.141905743988681
"(39,42]",9,1,"Rise",8905,1032.31826555896,0.11592568956305
"(39,42]",9,1,"hP",8905,3621.43424518289,0.40667425549499
"(39,42]",9,1,"Ep",8905,868.831584641158,0.0975667136037235
"(39,42]",9,1,"lP",8905,70.0146608203405,0.00786239874456378
"(39,42]",9,2,"hM",8905,0.00672417444405922,7.55101004386212e-07
"(39,42]",9,2,"lM",8905,0.690383635769515,7.7527640176251e-05
"(39,42]",9,2,"lE",8905,1041.26683046877,0.116930581748318
"(39,42]",9,2,"hE",8905,446.860331723782,0.0501808345562922
"(39,42]",9,2,"O",8905,559.90632357472,0.0628754995592049
"(39,42]",9,2,"Rise",8905,614.570709914265,0.0690141167786934
"(39,42]",9,2,"hP",8905,4715.52811638386,0.529537127050406
"(39,42]",9,2,"Ep",8905,1409.12027880172,0.158239222773915
"(39,42]",9,2,"lP",8905,115.050301322703,0.0129197418666708
"(39,42]",9,3,"hM",8905,0.00358615893486757,4.02712962927296e-07
"(39,42]",9,3,"lM",8905,0.565129942729689,6.34620935125984e-05
"(39,42]",9,3,"lE",8905,825.02788267855,0.0926477128218473
"(39,42]",9,3,"hE",8905,334.25185910948,0.037535301416
"(39,42]",9,3,"O",8905,328.975812113069,0.0369428200014676
"(39,42]",9,3,"Rise",8905,289.445863347089,0.0325037465858607
"(39,42]",9,3,"hP",8905,5028.08567954969,0.564636235772004
"(39,42]",9,3,"Ep",8905,1866.15195071463,0.209562262853973
"(39,42]",9,3,"lP",8905,220.49223638586,0.024760498190439
"(39,42]",9,4,"hM",8905,0.00181000401245947,2.03257048002186e-07
"(39,42]",9,4,"lM",8905,0.456405901188649,5.12527682412857e-05
"(39,42]",9,4,"lE",8905,649.959756952598,0.072988181578057
"(39,42]",9,4,"hE",8905,266.219529010414,0.0298955113992605
"(39,42]",9,4,"O",8905,243.210956021481,0.027311730041716
"(39,42]",9,4,"Rise",8905,160.408739225506,0.0180133339950035
"(39,42]",9,4,"hP",8905,5070.9162449831,0.569445956763964
"(39,42]",9,4,"Ep",8905,2099.2837113127,0.235742134903166
"(39,42]",9,4,"lP",8905,353.542846589031,0.0397016110711995
"(39,42]",9,5,"hM",8905,0.000899308030152957,1.00989110629192e-07
"(39,42]",9,5,"lM",8905,0.403009161521926,4.52565032590597e-05
"(39,42]",9,5,"lE",8905,497.710611825432,0.0558911411370502
"(39,42]",9,5,"hE",8905,220.773791302687,0.0247921158116436
"(39,42]",9,5,"O",8905,197.749190270541,0.0222065345615431
"(39,42]",9,5,"Rise",8905,97.2020579844465,0.0109154472750642
"(39,42]",9,5,"hP",8905,5080.60327655408,0.570533776143075
"(39,42]",9,5,"Ep",8905,2180.97664483228,0.244915962361851
"(39,42]",9,5,"lP",8905,504.580518760999,0.0566626073847276
"(39,42]",9,6,"hM",8905,0.000477243539016069,5.35927612595249e-08
"(39,42]",9,6,"lM",8905,0.269623409803091,3.02777551715992e-05
"(39,42]",9,6,"lE",8905,366.791048849639,0.0411893373216888
"(39,42]",9,6,"hE",8905,182.73379211821,0.0205203584635833
"(39,42]",9,6,"O",8905,169.09336997648,0.0189885873078585
"(39,42]",9,6,"Rise",8905,70.1732724635524,0.0078802102710334
"(39,42]",9,6,"hP",8905,5013.21181288537,0.562965953159502
"(39,42]",9,6,"Ep",8905,2177.28906646584,0.244501860355513
"(39,42]",9,6,"lP",8905,727.437536587587,0.0816886621659278
"(39,42]",9,7,"hM",8905,0.000251133963055107,2.82014557052338e-08
"(39,42]",9,7,"lM",8905,0.194425481135245,2.18332937827339e-05
"(39,42]",9,7,"lE",8905,256.008407852846,0.0287488386134582
"(39,42]",9,7,"hE",8905,148.072369511979,0.0166280033140909
"(39,42]",9,7,"O",8905,145.519487641267,0.0163413237104174
"(39,42]",9,7,"Rise",8905,51.9713247597097,0.0058361959303436
"(39,42]",9,7,"hP",8905,4851.85955695794,0.544846665576411
"(39,42]",9,7,"Ep",8905,2153.960211872,0.241882112506682
"(39,42]",9,7,"lP",8905,959.413964789171,0.107738794473798
"(39,42]",9,8,"hM",8905,0.000139591604879568,1.5675643445207e-08
"(39,42]",9,8,"lM",8905,0.146844435771811,1.64901106986874e-05
"(39,42]",9,8,"lE",8905,170.694450530315,0.0191683829904902
"(39,42]",9,8,"hE",8905,110.809049948007,0.0124434643400345
"(39,42]",9,8,"O",8905,122.624969474224,0.0137703503059207
"(39,42]",9,8,"Rise",8905,41.1624733256004,0.00462240014886024
"(39,42]",9,8,"hP",8905,4610.3676971252,0.517727983955665
"(39,42]",9,8,"Ep",8905,2064.69402606924,0.231857835605754
"(39,42]",9,8,"lP",8905,1307.50034950005,0.146827664177434
"(39,42]",9,9,"hM",8905,8.17383009375659e-05,9.17892205924378e-09
"(39,42]",9,9,"lM",8905,0.103633000219324,1.16376193396209e-05
"(39,42]",9,9,"lE",8905,115.658177896383,0.0129880042556297
"(39,42]",9,9,"hE",8905,72.9532274198728,0.00819238937898627
"(39,42]",9,9,"O",8905,92.9353644509234,0.0104363126839891
"(39,42]",9,9,"Rise",8905,30.4603526593877,0.00342058985506881
"(39,42]",9,9,"hP",8905,4238.99358644285,0.476023985002004
"(39,42]",9,9,"Ep",8905,1927.11773618651,0.216408504905841
"(39,42]",9,9,"lP",8905,1721.77784020556,0.193349560943915
"(39,42]",9,10,"hM",8905,4.70809542608807e-05,5.2870246222213e-09
"(39,42]",9,10,"lM",8905,0.0819060409611003,9.19775867053344e-06
"(39,42]",9,10,"lE",8905,80.4703653041152,0.00903653737272489
"(39,42]",9,10,"hE",8905,48.0124112221647,0.00539162394409486
"(39,42]",9,10,"O",8905,60.1503904065803,0.00675467607036275
"(39,42]",9,10,"Rise",8905,21.5164412580272,0.00241622024233882
"(39,42]",9,10,"hP",8905,3657.21202250353,0.410691973329987
"(39,42]",9,10,"Ep",8905,1729.94842474159,0.194267088685187
"(39,42]",9,10,"lP",8905,2251.60799144207,0.252847612739144
"(39,42]",9,11,"hM",8905,2.50316696319071e-05,2.81096795417262e-09
"(39,42]",9,11,"lM",8905,0.0662835719967763,7.44341066780195e-06
"(39,42]",9,11,"lE",8905,55.8322370655841,0.00626976272493926
"(39,42]",9,11,"hE",8905,33.2720865285811,0.00373633762252455
"(39,42]",9,11,"O",8905,39.3940974503636,0.00442381779341534
"(39,42]",9,11,"Rise",8905,14.9084260056857,0.00167416350428812
"(39,42]",9,11,"hP",8905,2960.95119214844,0.332504344991402
"(39,42]",9,11,"Ep",8905,1423.09027301856,0.159808003707868
"(39,42]",9,11,"lP",8905,2674.48537917912,0.300335247521518
"(39,42]",9,12,"hM",8905,8.85238380359638e-06,9.94091387265174e-10
"(39,42]",9,12,"lM",8905,0.0588488843627784,6.60852154551134e-06
"(39,42]",9,12,"lE",8905,38.7313069763295,0.00434938876769562
"(39,42]",9,12,"hE",8905,22.8769052901223,0.0025689955407212
"(39,42]",9,12,"O",8905,27.5035621946332,0.00308855274504584
"(39,42]",9,12,"Rise",8905,9.92763488480522,0.0011148382801578
"(39,42]",9,12,"hP",8905,2252.74043736511,0.252974782410456
"(39,42]",9,12,"Ep",8905,1124.49372374172,0.12627666746117
"(39,42]",9,12,"lP",8905,2494.66757181053,0.280142343830492
"(39,42]",9,13,"hM",8905,3.57328444166317e-06,4.01267202881883e-10
"(39,42]",9,13,"lM",8905,0.0559446559988418,6.28238697348027e-06
"(39,42]",9,13,"lE",8905,27.1953768935699,0.00305394462589219
"(39,42]",9,13,"hE",8905,15.8383601011979,0.00177859181372239
"(39,42]",9,13,"O",8905,18.5773847791473,0.00208617459619846
"(39,42]",9,13,"Rise",8905,7.22148811778816,0.00081094757077913
"(39,42]",9,13,"hP",8905,1644.24284859185,0.184642655653211
"(39,42]",9,13,"Ep",8905,845.064331633759,0.0948977351638135
"(39,42]",9,13,"lP",8905,2189.8042616534,0.245907272504593
"(39,42]",9,14,"hM",8905,1.17143381142679e-06,1.31547873265221e-10
"(39,42]",9,14,"lM",8905,0.0527054138008789,5.91863153294541e-06
"(39,42]",9,14,"lE",8905,18.1686482369715,0.00204027492835165
"(39,42]",9,14,"hE",8905,11.8440993876374,0.00133005046464204
"(39,42]",9,14,"O",8905,13.0242310142075,0.00146257507178074
"(39,42]",9,14,"Rise",8905,5.25450168739619,0.000590061952543087
"(39,42]",9,14,"hP",8905,1181.8189342945,0.132714085827569
"(39,42]",9,14,"Ep",8905,636.252227893419,0.0714488745528825
"(39,42]",9,14,"lP",8905,1755.58465090062,0.197145946198835
"(39,42]",9,15,"hM",8905,4.77346450141512e-07,5.36043178148806e-11
"(39,42]",9,15,"lM",8905,0.0497674459553806,5.58870813648295e-06
"(39,42]",9,15,"lE",8905,11.9858387281687,0.00134596729120368
"(39,42]",9,15,"hE",8905,8.01191002282088,0.000899709154724411
"(39,42]",9,15,"O",8905,10.0179375355521,0.00112497894840563
"(39,42]",9,15,"Rise",8905,4.26725113776666,0.000479197208059142
"(39,42]",9,15,"hP",8905,862.755901199629,0.0968844358449893
"(39,42]",9,15,"Ep",8905,489.785575950562,0.0550011876418374
"(39,42]",9,15,"lP",8905,1345.12581750219,0.151052871140055
"(39,42]",9,16,"hM",8905,2.23113069737532e-07,2.50548085050569e-11
"(39,42]",9,16,"lM",8905,0.0445420842911504,5.00191850546327e-06
"(39,42]",9,16,"lE",8905,8.06937538063954,0.00090616231113302
"(39,42]",9,16,"hE",8905,5.17640274395006,0.000581291717456492
"(39,42]",9,16,"O",8905,6.7571962422976,0.000758809235519102
"(39,42]",9,16,"Rise",8905,3.64889464036686,0.000409757960737436
"(39,42]",9,16,"hP",8905,656.582941243667,0.0737319417454988
"(39,42]",9,16,"Ep",8905,387.186185678194,0.0434796390430313
"(39,42]",9,16,"lP",8905,1080.53446176347,0.121340197839805
"(39,42]",9,17,"hM",8905,1.08794720792258e-07,1.22172623012081e-11
"(39,42]",9,17,"lM",8905,0.0433903717345681,4.87258525935632e-06
"(39,42]",9,17,"lE",8905,5.62283755513759,0.000631424767561774
"(39,42]",9,17,"hE",8905,3.3567608864877,0.000376952373552802
"(39,42]",9,17,"O",8905,4.26733150983922,0.000479206233558587
"(39,42]",9,17,"Rise",8905,2.34433998373514,0.000263261087449201
"(39,42]",9,17,"hP",8905,507.849557753421,0.0570297088998788
"(39,42]",9,17,"Ep",8905,317.986797204799,0.0357087924991352
"(39,42]",9,17,"lP",8905,886.528984626037,0.0995540690203298
"(39,42]",9,18,"hM",8905,5.33406348592085e-08,5.98996461080387e-12
"(39,42]",9,18,"lM",8905,0.0412856253555805,4.63622968619657e-06
"(39,42]",9,18,"lE",8905,3.77777468900813,0.000424230734307483
"(39,42]",9,18,"hE",8905,2.5416211837812,0.000285415068363975
"(39,42]",9,18,"O",8905,2.66230737066903,0.000298967700243574
"(39,42]",9,18,"Rise",8905,1.8376163086412,0.000206357811189355
"(39,42]",9,18,"hP",8905,401.833614797511,0.0451244935202147
"(39,42]",9,18,"Ep",8905,258.532590063302,0.0290322953468054
"(39,42]",9,18,"lP",8905,798.773189908376,0.0896994036954942
"(39,42]",9,19,"hM",8905,2.57882655183827e-08,2.895930995888e-12
"(39,42]",9,19,"lM",8905,0.0330427225440615,3.71058085840107e-06
"(39,42]",9,19,"lE",8905,2.44093036192431,0.000274107845246975
"(39,42]",9,19,"hE",8905,1.76848500468821,0.000198594610296262
"(39,42]",9,19,"O",8905,2.11822343654071,0.000237868999050051
"(39,42]",9,19,"Rise",8905,1.57993892100776,0.000177421552050282
"(39,42]",9,19,"hP",8905,317.420809467133,0.0356452340782855
"(39,42]",9,19,"Ep",8905,213.095888618706,0.0239299144995739
"(39,42]",9,19,"lP",8905,713.542681441655,0.0801283190838467
"(39,42]",9,20,"hM",8905,1.15765130791613e-08,1.30000146874355e-12
"(39,42]",9,20,"lM",8905,0.00211162324273719,2.37127820633036e-07
"(39,42]",9,20,"lE",8905,1.56419825229575,0.000175653930633997
"(39,42]",9,20,"hE",8905,1.1566619532809,0.0001298890458485
"(39,42]",9,20,"O",8905,1.51948627454896,0.000170632933694437
"(39,42]",9,20,"Rise",8905,1.39239004568031,0.00015636047677488
"(39,42]",9,20,"hP",8905,253.403719518313,0.0284563413271548
"(39,42]",9,20,"Ep",8905,171.930481381057,0.0193071848827688
"(39,42]",9,20,"lP",8905,641.030950939992,0.0719855082470513
"(39,42]",9,21,"hM",8905,4.76714333628119e-09,5.35333333664367e-13
"(39,42]",9,21,"lM",8905,0.000779355658540477,8.75188836092619e-08
"(39,42]",9,21,"lE",8905,0.977194724813694,0.000109735510927984
"(39,42]",9,21,"hE",8905,0.789007554103865,8.86027573390078e-05
"(39,42]",9,21,"O",8905,0.955990201052648,0.000107354317917198
"(39,42]",9,21,"Rise",8905,1.22049735847412,0.000137057536044258
"(39,42]",9,21,"hP",8905,199.250537530491,0.0223751305480618
"(39,42]",9,21,"Ep",8905,136.875775158194,0.0153706653743059
"(39,42]",9,21,"lP",8905,579.930218112434,0.0651241120844956
"(39,42]",9,22,"hM",8905,2.33509735456038e-09,2.62223172887185e-13
"(39,42]",9,22,"lM",8905,0.000188662207050174,2.11860984896321e-08
"(39,42]",9,22,"lE",8905,0.583302393620041,6.55027954654734e-05
"(39,42]",9,22,"hE",8905,0.505303372985113,5.67437813571154e-05
