"cycle_length_bin","cycleday_from_ovu","cycle_length_bin_num","state","prob","prob_sum","n_cycles"
"(27,30]",-15,5,"Ep",2.68481404739896e-07,0.00334527830305911,12460
"(30,33]",-15,6,"Ep",2.5250287465083e-07,0.00134306279026776,5319
"(33,36]",-15,7,"Ep",1.60038081318293e-05,0.0327757990539865,2048
"(36,39]",-15,8,"Ep",0.000126375568339291,0.119551287648969,946
"(39,42]",-15,9,"Ep",0.000503173988387672,0.250580646217061,498
"(42,45]",-15,10,"Ep",0.000150676065831399,0.0442987633544313,294
"(18,21]",-14,2,"Ep",0,0,412
"(21,24]",-14,3,"Ep",0,0,3605
"(24,27]",-14,4,"Ep",7.82876438659834e-08,0.0010540648370116,13464
"(27,30]",-14,5,"Ep",5.77500988681935e-07,0.00719566231897691,12460
"(30,33]",-14,6,"Ep",8.1618882135923e-07,0.00434130834080975,5319
"(33,36]",-14,7,"Ep",2.76429457259722e-05,0.0566127528467911,2048
"(36,39]",-14,8,"Ep",0.00020557067211419,0.194469855820024,946
"(39,42]",-14,9,"Ep",0.00054566018485622,0.271738772058397,498
"(42,45]",-14,10,"Ep",0.000256257263598366,0.0753396354979195,294
"(18,21]",-13,2,"Ep",0,0,412
"(21,24]",-13,3,"Ep",2.9385256920992e-16,1.05933851200176e-12,3605
"(24,27]",-13,4,"Ep",1.25225216638188e-07,0.00168603231681657,13464
"(27,30]",-13,5,"Ep",1.44811036043816e-06,0.0180434550910595,12460
"(30,33]",-13,6,"Ep",1.61433437010282e-06,0.00858664451457688,5319
"(33,36]",-13,7,"Ep",5.44718175007808e-05,0.111558282241599,2048
"(36,39]",-13,8,"Ep",0.000219961057106101,0.208083160022371,946
"(39,42]",-13,9,"Ep",0.000742947432488077,0.369987821379062,498
"(42,45]",-13,10,"Ep",0.000410295218887234,0.120626794352847,294
"(18,21]",-12,2,"Ep",0,0,412
"(21,24]",-12,3,"Ep",3.29888004999582e-10,1.18924625802349e-06,3605
"(24,27]",-12,4,"Ep",4.5215825244538e-07,0.00608785871092459,13464
"(27,30]",-12,5,"Ep",2.7978722381408e-06,0.0348614880872343,12460
"(30,33]",-12,6,"Ep",5.20668441005083e-06,0.0276943543770603,5319
"(33,36]",-12,7,"Ep",9.29301095990552e-05,0.190320864458865,2048
"(36,39]",-12,8,"Ep",0.000227555851376421,0.215267835402095,946
"(39,42]",-12,9,"Ep",0.000720804259769164,0.358960521365044,498
"(42,45]",-12,10,"Ep",0.000383119873653001,0.112637242853982,294
"(18,21]",-11,2,"Ep",6.30985488904634e-19,2.59966021428709e-16,412
"(21,24]",-11,3,"Ep",9.88035144350217e-09,3.56186669538253e-05,3605
"(24,27]",-11,4,"Ep",1.73771500745163e-06,0.0233965948603287,13464
"(27,30]",-11,5,"Ep",5.14986842201398e-06,0.0641673605382942,12460
"(30,33]",-11,6,"Ep",1.12952613530717e-05,0.0600794951369886,5319
"(33,36]",-11,7,"Ep",0.000126924369963328,0.259941109684895,2048
"(36,39]",-11,8,"Ep",0.000313486141588735,0.296557889942943,946
"(39,42]",-11,9,"Ep",0.000959114102273598,0.477638822932252,498
"(42,45]",-11,10,"Ep",0.000517139876683991,0.152039123745093,294
"(18,21]",-10,2,"Ep",4.92633729840195e-08,2.0296509669416e-05,412
"(21,24]",-10,3,"Ep",1.76366380944745e-07,0.000635800803305805,3605
"(24,27]",-10,4,"Ep",4.33308890717873e-06,0.0583407090462544,13464
"(27,30]",-10,5,"Ep",1.28451043869535e-05,0.16005000066144,12460
"(30,33]",-10,6,"Ep",2.78399254716516e-05,0.148080563583715,5319
"(33,36]",-10,7,"Ep",0.000182374939513603,0.373503876123858,2048
"(36,39]",-10,8,"Ep",0.000450382235446068,0.42606159473198,946
"(39,42]",-10,9,"Ep",0.0012059089318771,0.600542648074798,498
"(42,45]",-10,10,"Ep",0.00157499250618666,0.463047796818877,294
"(18,21]",-9,2,"Ep",3.30384518700827e-07,0.000136118421704741,412
"(21,24]",-9,3,"Ep",1.79540311232166e-06,0.00647242821991957,3605
"(24,27]",-9,4,"Ep",7.87047352222627e-06,0.105968055503254,13464
"(27,30]",-9,5,"Ep",3.03852245758823e-05,0.378599898215493,12460
"(30,33]",-9,6,"Ep",7.02778454019058e-05,0.373807859692737,5319
"(33,36]",-9,7,"Ep",0.000271732946486647,0.556509074404653,2048
"(36,39]",-9,8,"Ep",0.000646895994514597,0.611963610810808,946
"(39,42]",-9,9,"Ep",0.00136695364389156,0.680742914657999,498
"(42,45]",-9,10,"Ep",0.00136249057547963,0.40057222919101,294
"(18,21]",-8,2,"Ep",5.04789250863259e-06,0.00207973171355663,412
"(21,24]",-8,3,"Ep",3.26931421734025e-06,0.0117858777535116,3605
"(24,27]",-8,4,"Ep",1.2184949533958e-05,0.16405816052521,13464
"(27,30]",-8,5,"Ep",4.84849749688146e-05,0.60412278811143,12460
"(30,33]",-8,6,"Ep",0.000135967498446296,0.723211124235851,5319
"(33,36]",-8,7,"Ep",0.000460698221657426,0.943509957954409,2048
"(36,39]",-8,8,"Ep",0.00115550605039273,1.09310872367152,946
"(39,42]",-8,9,"Ep",0.00189876530956823,0.945585124164977,498
"(42,45]",-8,10,"Ep",0.00157505982653024,0.463067588999891,294
"(18,21]",-7,2,"Ep",2.23747351975069e-05,0.00921839090137284,412
"(21,24]",-7,3,"Ep",8.84247874753739e-06,0.0318771358848723,3605
"(24,27]",-7,4,"Ep",2.43010536343689e-05,0.327189386133143,13464
"(27,30]",-7,5,"Ep",0.000125816421033685,1.56767260607972,12460
"(30,33]",-7,6,"Ep",0.000258419620923453,1.37453396369185,5319
"(33,36]",-7,7,"Ep",0.000715636903542947,1.46562437845596,2048
"(36,39]",-7,8,"Ep",0.00145200694515257,1.37359857011433,946
"(39,42]",-7,9,"Ep",0.00190371117338308,0.948048164344773,498
"(42,45]",-7,10,"Ep",0.00218990856109217,0.643833116961098,294
"(18,21]",-6,2,"Ep",3.39062452120099e-05,0.0139693730273481,412
"(21,24]",-6,3,"Ep",2.18922521712334e-05,0.0789215690772963,3605
"(24,27]",-6,4,"Ep",4.97073294630049e-05,0.669259483889898,13464
"(27,30]",-6,5,"Ep",0.000203321013308353,2.53337982582208,12460
"(30,33]",-6,6,"Ep",0.000567049805691157,3.01613791647127,5319
"(33,36]",-6,7,"Ep",0.00100381048875834,2.05580388097709,2048
"(36,39]",-6,8,"Ep",0.0021735582915934,2.05618614384736,946
"(39,42]",-6,9,"Ep",0.00335585482618605,1.67121570344065,498
"(42,45]",-6,10,"Ep",0.00327085993965429,0.96163282225836,294
"(18,21]",-5,2,"Ep",4.93758929929625e-05,0.0203428679131005,412
"(21,24]",-5,3,"Ep",5.44222886283663e-05,0.196192350505261,3605
"(24,27]",-5,4,"Ep",0.000116126932366726,1.5635330173856,13464
"(27,30]",-5,5,"Ep",0.000385911302495354,4.80845482909211,12460
"(30,33]",-5,6,"Ep",0.00100287522123157,5.33429330173072,5319
"(33,36]",-5,7,"Ep",0.0015134110657678,3.09946586269246,2048
"(36,39]",-5,8,"Ep",0.00300309087012307,2.84092396313642,946
"(39,42]",-5,9,"Ep",0.00396795884060974,1.97604350262365,498
"(42,45]",-5,10,"Ep",0.00415909284034251,1.2227732950607,294
"(18,21]",-4,2,"Ep",0.000149665445699676,0.0616621636282664,412
"(21,24]",-4,3,"Ep",0.000153629309399849,0.553833660386456,3605
"(24,27]",-4,4,"Ep",0.000317432621705813,4.27391281864707,13464
"(27,30]",-4,5,"Ep",0.000742420606621254,9.25056075850082,12460
"(30,33]",-4,6,"Ep",0.0016559594299586,8.80804820794982,5319
"(33,36]",-4,7,"Ep",0.00257936621316813,5.28254200456832,2048
"(36,39]",-4,8,"Ep",0.0037389132398466,3.53701192489488,946
"(39,42]",-4,9,"Ep",0.00515562171660392,2.56749961486875,498
"(42,45]",-4,10,"Ep",0.00367607827901736,1.0807670140311,294
"(18,21]",-3,2,"Ep",0.000640450743263104,0.263865706224399,412
"(21,24]",-3,3,"Ep",0.000490297207602859,1.76752143340831,3605
"(24,27]",-3,4,"Ep",0.000753258968557203,10.1418787526542,13464
"(27,30]",-3,5,"Ep",0.00155529433259975,19.3789673841929,12460
"(30,33]",-3,6,"Ep",0.00290665374831316,15.4604912872777,5319
"(33,36]",-3,7,"Ep",0.00415668848088041,8.51289800884308,2048
"(36,39]",-3,8,"Ep",0.00584029827819111,5.52492217116879,946
"(39,42]",-3,9,"Ep",0.00744025312994258,3.7052460587114,498
"(42,45]",-3,10,"Ep",0.00588069149756329,1.72892330028361,294
"(18,21]",-2,2,"Ep",0.00174901685425035,0.720594943951145,412
"(21,24]",-2,3,"Ep",0.00157659814641297,5.68363631781875,3605
"(24,27]",-2,4,"Ep",0.00195969070154648,26.3852756056218,13464
"(27,30]",-2,5,"Ep",0.00322787634597633,40.2193392708651,12460
"(30,33]",-2,6,"Ep",0.00502327677135194,26.718809146821,5319
"(33,36]",-2,7,"Ep",0.00755123981870835,15.4649391487147,2048
"(36,39]",-2,8,"Ep",0.00865866519588388,8.19109727530615,946
"(39,42]",-2,9,"Ep",0.0110521350624483,5.50396326109924,498
"(42,45]",-2,10,"Ep",0.011210752805169,3.29596132471968,294
"(18,21]",-1,2,"Ep",0.00496455510346618,2.04539670262807,412
"(21,24]",-1,3,"Ep",0.00464537817876776,16.7465883344578,3605
"(24,27]",-1,4,"Ep",0.00518380727401838,69.7947811373834,13464
"(27,30]",-1,5,"Ep",0.00689019290956441,85.8518036531726,12460
"(30,33]",-1,6,"Ep",0.00963819694778835,51.2655695652862,5319
"(33,36]",-1,7,"Ep",0.0139253266832951,28.5190690473883,2048
"(36,39]",-1,8,"Ep",0.0146147389685172,13.8255430642173,946
"(39,42]",-1,9,"Ep",0.0167783228352838,8.35560477197131,498
"(42,45]",-1,10,"Ep",0.0166158953110629,4.8850732214525,294
"(18,21]",0,2,"Ep",0.0127640734720965,5.25879827050375,412
"(21,24]",0,3,"Ep",0.0130301071333887,46.9735362158664,3605
"(24,27]",0,4,"Ep",0.0137512675186277,185.147065870804,13464
"(27,30]",0,5,"Ep",0.0157477394472036,196.216833512157,12460
"(30,33]",0,6,"Ep",0.0196847282361334,104.703069487994,5319
"(33,36]",0,7,"Ep",0.0253347048420094,51.8854755164353,2048
"(36,39]",0,8,"Ep",0.0256574822355784,24.2719781948572,946
"(39,42]",0,9,"Ep",0.0284145123926988,14.150427171564,498
"(42,45]",0,10,"Ep",0.0277909836377975,8.17054918951246,294
"(18,21]",1,2,"Ep",0.0406322850184909,16.7405014276183,412
"(21,24]",1,3,"Ep",0.0368214222130835,132.741227078166,3605
"(24,27]",1,4,"Ep",0.0383944331678078,516.942648171364,13464
"(27,30]",1,5,"Ep",0.0407012973523541,507.138165010332,12460
"(30,33]",1,6,"Ep",0.0443036182634824,235.650945543463,5319
"(33,36]",1,7,"Ep",0.0509056042795149,104.254677564447,2048
"(36,39]",1,8,"Ep",0.0530856946831525,50.2190671702622,946
"(39,42]",1,9,"Ep",0.0559872997150056,27.8816752580728,498
"(42,45]",1,10,"Ep",0.0534603540750951,15.717344098078,294
"(18,21]",2,2,"Ep",0.111153703620395,45.7953258916028,412
"(21,24]",2,3,"Ep",0.118809731491017,428.309082025118,3605
"(24,27]",2,4,"Ep",0.118650772370535,1597.51399919689,13464
"(27,30]",2,5,"Ep",0.118787833534991,1480.09640584598,12460
"(30,33]",2,6,"Ep",0.124050313438871,659.823617181352,5319
"(33,36]",2,7,"Ep",0.125133324450915,256.273048475473,2048
"(36,39]",2,8,"Ep",0.126592645201985,119.756642361078,946
"(39,42]",2,9,"Ep",0.124234327964871,61.8686953265058,498
"(42,45]",2,10,"Ep",0.123519882339086,36.3148454076913,294
"(18,21]",3,2,"Ep",0.177486277493341,73.1243463272566,412
"(21,24]",3,3,"Ep",0.188258539511787,678.672034939991,3605
"(24,27]",3,4,"Ep",0.188168131295797,2533.4957197666,13464
"(27,30]",3,5,"Ep",0.187646631125954,2338.07702382939,12460
"(30,33]",3,6,"Ep",0.190110249208318,1011.19641553904,5319
"(33,36]",3,7,"Ep",0.190831466595395,390.822843587369,2048
"(36,39]",3,8,"Ep",0.191958687036269,181.59291793631,946
"(39,42]",3,9,"Ep",0.191897770088573,95.5650895041094,498
"(42,45]",3,10,"Ep",0.19083513597726,56.1055299773143,294
"(18,21]",4,2,"Ep",0.19449469014869,80.1318123412602,412
"(21,24]",4,3,"Ep",0.22054268700637,795.056386657966,3605
"(24,27]",4,4,"Ep",0.213383860544507,2873.00029837124,13464
"(27,30]",4,5,"Ep",0.215112884845049,2680.30654516931,12460
"(30,33]",4,6,"Ep",0.219594870753943,1168.02511754023,5319
"(33,36]",4,7,"Ep",0.221797637740302,454.241562092138,2048
"(36,39]",4,8,"Ep",0.216194032282917,204.51955453964,946
"(39,42]",4,9,"Ep",0.217827597078436,108.478143345061,498
"(42,45]",4,10,"Ep",0.220475964103149,64.8199334463257,294
"(18,21]",5,2,"Ep",0.192158513036159,79.1693073708976,412
"(21,24]",5,3,"Ep",0.221660759255846,799.087037117324,3605
"(24,27]",5,4,"Ep",0.210962442998518,2840.39833253204,13464
"(27,30]",5,5,"Ep",0.21187772251333,2639.9964225161,12460
"(30,33]",5,6,"Ep",0.221132860631757,1176.20568570032,5319
"(33,36]",5,7,"Ep",0.221961444574329,454.577038488226,2048
"(36,39]",5,8,"Ep",0.227113160169927,214.849049520751,946
"(39,42]",5,9,"Ep",0.235366330781739,117.212432729306,498
"(42,45]",5,10,"Ep",0.218445484086502,64.2229723214317,294
"(18,21]",6,2,"Ep",0.15427148210103,63.5598506256245,412
"(21,24]",6,3,"Ep",0.203751665535092,734.524754254006,3605
"(24,27]",6,4,"Ep",0.195377968344857,2630.56896579516,13464
"(27,30]",6,5,"Ep",0.194062999801961,2418.02497753243,12460
"(30,33]",6,6,"Ep",0.209266972071911,1113.0910244505,5319
"(33,36]",6,7,"Ep",0.212460633709753,435.119377837575,2048
"(36,39]",6,8,"Ep",0.218320659542806,206.531343927494,946
"(39,42]",6,9,"Ep",0.220482092092375,109.800081862003,498
"(42,45]",6,10,"Ep",0.218091721507567,64.1189661232248,294
"(18,21]",7,2,"Ep",0.108435313033036,44.6753489696109,412
"(21,24]",7,3,"Ep",0.169514649811514,611.100312570506,3605
"(24,27]",7,4,"Ep",0.169536095171953,2282.63398539517,13464
"(27,30]",7,5,"Ep",0.170966273148607,2130.23976343164,12460
"(30,33]",7,6,"Ep",0.191148937273345,1016.72119735692,5319
"(33,36]",7,7,"Ep",0.198779013382782,407.099419407937,2048
"(36,39]",7,8,"Ep",0.199230396155896,188.471954763478,946
"(39,42]",7,9,"Ep",0.198517865471854,98.8618970049831,498
"(42,45]",7,10,"Ep",0.213658118136181,62.8154867320372,294
"(18,21]",8,2,"Ep",0.0687051159598119,28.3065077754425,412
"(21,24]",8,3,"Ep",0.136388158503007,491.679311403341,3605
"(24,27]",8,4,"Ep",0.143271402993985,1929.00616991102,13464
"(27,30]",8,5,"Ep",0.14717122585428,1833.75347414433,12460
"(30,33]",8,6,"Ep",0.166959606163236,888.05814518225,5319
"(33,36]",8,7,"Ep",0.179606018067624,367.833125002495,2048
"(36,39]",8,8,"Ep",0.180451505723283,170.707124414226,946
"(39,42]",8,9,"Ep",0.191937057280435,95.5846545256566,498
"(42,45]",8,10,"Ep",0.188463663888691,55.4083171832752,294
"(18,21]",9,2,"Ep",0.0431820381148625,17.7909997033233,412
"(21,24]",9,3,"Ep",0.102405691800545,369.172518940964,3605
"(24,27]",9,4,"Ep",0.115491868697262,1554.98252013994,13464
"(27,30]",9,5,"Ep",0.12291438261717,1531.51320740994,12460
"(30,33]",9,6,"Ep",0.144617349473516,769.219681849631,5319
"(33,36]",9,7,"Ep",0.156586585234577,320.689326560414,2048
"(36,39]",9,8,"Ep",0.157170188349093,148.682998178242,946
"(39,42]",9,9,"Ep",0.180676599003238,89.9769463036127,498
"(42,45]",9,10,"Ep",0.182177118278389,53.5600727738463,294
"(18,21]",10,2,"Ep",0.0195906253685643,8.0713376518485,412
"(21,24]",10,3,"Ep",0.0692513809436619,249.651228301901,3605
"(24,27]",10,4,"Ep",0.0885085153408328,1191.67865054897,13464
"(27,30]",10,5,"Ep",0.0989894417448,1233.40844414021,12460
"(30,33]",10,6,"Ep",0.12079304034581,642.498181599365,5319
"(33,36]",10,7,"Ep",0.132966789742622,272.315985392891,2048
"(36,39]",10,8,"Ep",0.133875453106276,126.646178638537,946
"(39,42]",10,9,"Ep",0.163490906322471,81.4184713485904,498
"(42,45]",10,10,"Ep",0.168922684127626,49.6632691335219,294
"(18,21]",11,2,"Ep",0.00800320552601104,3.29732067671655,412
"(21,24]",11,3,"Ep",0.038265500879993,137.947130672375,3605
"(24,27]",11,4,"Ep",0.0602063380652454,810.618135710465,13464
"(27,30]",11,5,"Ep",0.0741591264875518,924.022716034896,12460
"(30,33]",11,6,"Ep",0.0947407733749974,503.926173581611,5319
"(33,36]",11,7,"Ep",0.109576762068162,224.413208715595,2048
"(36,39]",11,8,"Ep",0.11374682998019,107.604501161259,946
"(39,42]",11,9,"Ep",0.149355379980372,74.3789792302253,498
"(42,45]",11,10,"Ep",0.142744449802643,41.9668682419771,294
"(18,21]",12,2,"Ep",0.00174222958010575,0.717798587003569,412
"(21,24]",12,3,"Ep",0.0173164533663176,62.4258143855749,3605
"(24,27]",12,4,"Ep",0.034522944979763,464.816931207529,13464
"(27,30]",12,5,"Ep",0.0480302283419409,598.456645140583,12460
"(30,33]",12,6,"Ep",0.0686526846643572,365.163629729716,5319
"(33,36]",12,7,"Ep",0.0842941377004548,172.634394010531,2048
"(36,39]",12,8,"Ep",0.0871192968489223,82.4148548190805,946
"(39,42]",12,9,"Ep",0.126722849769461,63.1079791851917,498
"(42,45]",12,10,"Ep",0.122910758717518,36.1357630629504,294
"(18,21]",13,2,"Ep",0.000223863955356826,0.0922319496070121,412
"(21,24]",13,3,"Ep",0.00483617577196783,17.434413657944,3605
"(24,27]",13,4,"Ep",0.0162282032734594,218.496528873857,13464
"(27,30]",13,5,"Ep",0.0267445668511894,333.23730296582,12460
"(30,33]",13,6,"Ep",0.0449541977248853,239.111377698665,5319
"(33,36]",13,7,"Ep",0.0608640721226003,124.649619707085,2048
"(36,39]",13,8,"Ep",0.0652135759014211,61.6920428027444,946
"(39,42]",13,9,"Ep",0.106962670085234,53.2674097024464,498
"(42,45]",13,10,"Ep",0.105022369465802,30.8765766229459,294
"(18,21]",14,2,"Ep",0,0,412
"(21,24]",14,3,"Ep",0.000725939123238705,2.61701053927553,3605
"(24,27]",14,4,"Ep",0.00543591479967361,73.1891568628055,13464
"(27,30]",14,5,"Ep",0.0133471688018991,166.305723271663,12460
"(30,33]",14,6,"Ep",0.0280646066198334,149.275642610894,5319
"(33,36]",14,7,"Ep",0.0403533340803098,82.6436281964746,2048
"(36,39]",14,8,"Ep",0.0421424951943555,39.8668004538603,946
"(39,42]",14,9,"Ep",0.0813393450673238,40.5069938435273,498
"(42,45]",14,10,"Ep",0.0849079093352094,24.9629253445516,294
"(21,24]",15,3,"Ep",0.000119238666914243,0.429855394225845,3605
"(24,27]",15,4,"Ep",0.00176744304609487,23.7968531726213,13464
"(27,30]",15,5,"Ep",0.00539121220389513,67.1745040605333,12460
"(30,33]",15,6,"Ep",0.0155460454426334,82.6894157093673,5319
"(33,36]",15,7,"Ep",0.0273956743899027,56.1063411505208,2048
"(36,39]",15,8,"Ep",0.0332994350779392,31.5012655837304,946
"(39,42]",15,9,"Ep",0.067631050655423,33.6802632264007,498
"(42,45]",15,10,"Ep",0.0740253700364335,21.7634587907114,294
"(21,24]",16,3,"Ep",1.82636518073388e-06,0.00658404647654562,3605
"(24,27]",16,4,"Ep",0.000579622438879347,7.80403651707152,13464
"(27,30]",16,5,"Ep",0.00241221119691161,30.0561515135186,12460
"(30,33]",16,6,"Ep",0.00831230586985134,44.2131549217393,5319
"(33,36]",16,7,"Ep",0.0215893091930785,44.2149052274247,2048
"(36,39]",16,8,"Ep",0.0268864304951631,25.4345632484243,946
"(39,42]",16,9,"Ep",0.0564860751005711,28.1300654000844,498
"(42,45]",16,10,"Ep",0.0583722330661764,17.1614365214559,294
"(21,24]",17,3,"Ep",0,0,3605
"(24,27]",17,4,"Ep",0.000146345765371106,1.97039938495657,13464
"(27,30]",17,5,"Ep",0.000858915665387315,10.7020891907259,12460
"(30,33]",17,6,"Ep",0.0046673169048464,24.825458616878,5319
"(33,36]",17,7,"Ep",0.0147565766915014,30.2214690641949,2048
"(36,39]",17,8,"Ep",0.0211318605170745,19.9907400491525,946
"(39,42]",17,9,"Ep",0.0506186735293011,25.208099417592,498
"(42,45]",17,10,"Ep",0.0495926022908569,14.5802250735119,294
"(24,27]",18,4,"Ep",1.08539044243569e-05,0.146136969169541,13464
"(27,30]",18,5,"Ep",0.00031433422791813,3.9166044798599,12460
"(30,33]",18,6,"Ep",0.00309132089703775,16.4427358513438,5319
"(33,36]",18,7,"Ep",0.0100167002697904,20.5142021525308,2048
"(36,39]",18,8,"Ep",0.017348522646294,16.4117024233941,946
"(39,42]",18,9,"Ep",0.0437947819157618,21.8098013940494,498
"(42,45]",18,10,"Ep",0.0469821922594543,13.8127645242796,294
"(24,27]",19,4,"Ep",0,0,13464
"(27,30]",19,5,"Ep",0.000167649529808757,2.08891314141711,12460
"(30,33]",19,6,"Ep",0.00206219392546836,10.9688094895662,5319
"(33,36]",19,7,"Ep",0.00787800859163965,16.134161595678,2048
"(36,39]",19,8,"Ep",0.0121604527169029,11.5037882701902,946
"(39,42]",19,9,"Ep",0.0359323117191716,17.8942912361475,498
"(42,45]",19,10,"Ep",0.0403741562122144,11.870001926391,294
"(27,30]",20,5,"Ep",4.79932223618414e-05,0.597995550628544,12460
"(30,33]",20,6,"Ep",0.0012008467701706,6.38730397053743,5319
"(33,36]",20,7,"Ep",0.00616397380392545,12.6238183504393,2048
"(36,39]",20,8,"Ep",0.00919396909675735,8.69749476553246,946
"(39,42]",20,9,"Ep",0.032136806116176,16.0041294458556,498
"(42,45]",20,10,"Ep",0.0344782064558776,10.136592698028,294
"(27,30]",21,5,"Ep",1.51486029795579e-05,0.188751593125291,12460
"(30,33]",21,6,"Ep",0.000432753716091235,2.30181701588928,5319
"(33,36]",21,7,"Ep",0.00380579558355548,7.79426935512162,2048
"(36,39]",21,8,"Ep",0.00695601983780617,6.58039476656464,946
"(39,42]",21,9,"Ep",0.0259075473287097,12.9019585696974,498
"(42,45]",21,10,"Ep",0.0298359367401465,8.77176540160309,294
"(27,30]",22,5,"Ep",4.34012604201752e-06,0.0540779704835382,12460
"(30,33]",22,6,"Ep",0.000139287297140473,0.740869133490174,5319
"(33,36]",22,7,"Ep",0.00222883835399258,4.5646609489768,2048
"(36,39]",22,8,"Ep",0.00470624212760021,4.4521050527098,946
"(39,42]",22,9,"Ep",0.0192343156635024,9.57868920042418,498
"(42,45]",22,10,"Ep",0.0268830014673748,7.9036024314082,294
"(27,30]",23,5,"Ep",0,0,12460
"(30,33]",23,6,"Ep",4.47892333207483e-05,0.23823393203306,5319
"(33,36]",23,7,"Ep",0.00115803658863529,2.37165893352506,2048
"(36,39]",23,8,"Ep",0.00298953893330325,2.82810383090488,946
"(39,42]",23,9,"Ep",0.013599572863506,6.772587286026,498
"(42,45]",23,10,"Ep",0.0233532955895925,6.86586890334021,294
"(30,33]",24,6,"Ep",9.58913804452236e-06,0.0510046252588144,5319
"(33,36]",24,7,"Ep",0.000942051896381644,1.92932228378961,2048
"(36,39]",24,8,"Ep",0.00170225340087849,1.61033171723105,946
"(39,42]",24,9,"Ep",0.00933489773076522,4.64877906992108,498
"(42,45]",24,10,"Ep",0.0197235431088583,5.79872167400434,294
"(30,33]",25,6,"Ep",0,0,5319
"(33,36]",25,7,"Ep",0.000950892936653833,1.94742873426705,2048
"(36,39]",25,8,"Ep",0.00111535109954923,1.05512214017357,946
"(39,42]",25,9,"Ep",0.00759210262204697,3.78086710577939,498
"(42,45]",25,10,"Ep",0.0170232344585931,5.00483093082637,294
"(33,36]",26,7,"Ep",0.000189740317867166,0.388588170991956,2048
"(36,39]",26,8,"Ep",0.000860610740421032,0.814137760438296,946
"(39,42]",26,9,"Ep",0.00422794000302408,2.10551412150599,498
"(42,45]",26,10,"Ep",0.0157225313093683,4.62242420495429,294
"(33,36]",27,7,"Ep",5.79225912710349e-05,0.11862546692308,2048
"(36,39]",27,8,"Ep",0.000952256188683761,0.900834354494838,946
"(39,42]",27,9,"Ep",0.00332673505161799,1.65671405570576,498
"(42,45]",27,10,"Ep",0.0141415787237372,4.15762414477874,294
"(33,36]",28,7,"Ep",1.07107115827151e-06,0.00219355373214005,2048
"(36,39]",28,8,"Ep",0.00019830125987132,0.187592991838269,946
"(39,42]",28,9,"Ep",0.00298201262566962,1.48504228758347,498
"(42,45]",28,10,"Ep",0.00878417281394698,2.58254680730041,294
"(33,36]",29,7,"Ep",0,0,2048
"(36,39]",29,8,"Ep",0.000149733905372015,0.141648274481926,946
"(39,42]",29,9,"Ep",0.00260569983904964,1.29763851984672,498
"(42,45]",29,10,"Ep",0.00604016443573221,1.77580834410527,294
"(36,39]",30,8,"Ep",8.35989914050572e-05,0.0790846458691841,946
"(39,42]",30,9,"Ep",0.00251908042639733,1.25450205234587,498
"(42,45]",30,10,"Ep",0.00506522457959421,1.4891760264007,294
"(36,39]",31,8,"Ep",0,0,946
"(39,42]",31,9,"Ep",0.0021731302533172,1.08221886615197,498
"(42,45]",31,10,"Ep",0.00344373620973484,1.01245844566204,294
"(39,42]",32,9,"Ep",0.00198381318963956,0.987938968440502,498
"(42,45]",32,10,"Ep",0.00369800670176941,1.08721397032021,294
"(39,42]",33,9,"Ep",0.000237644584440461,0.11834700305135,498
"(42,45]",33,10,"Ep",0.00216639322064642,0.636919606870048,294
"(39,42]",34,9,"Ep",2.77215791190282e-09,1.3805346401276e-06,498
"(42,45]",34,10,"Ep",0.00239878503823638,0.705242801241496,294
"(39,42]",35,9,"Ep",4.32775513998399e-10,2.15522205971203e-07,498
"(42,45]",35,10,"Ep",0.0022666107858376,0.666383571036253,294
"(39,42]",36,9,"Ep",0,0,498
"(42,45]",36,10,"Ep",7.55845438023948e-07,0.000222218558779041,294
"(42,45]",37,10,"Ep",1.15319825012524e-09,3.3904028553682e-07,294
"(42,45]",38,10,"Ep",5.88599726751737e-10,1.73048319665011e-07,294
"(42,45]",39,10,"Ep",0,0,294
"(42,45]",-40,10,"lP",0,0,294
"(42,45]",-39,10,"lP",0,0,294
"(42,45]",-38,10,"lP",0,0,294
"(42,45]",-37,10,"lP",0,0,294
"(39,42]",-36,9,"lP",0,0,498
"(42,45]",-36,10,"lP",0,0,294
"(39,42]",-35,9,"lP",0,0,498
"(42,45]",-35,10,"lP",0,0,294
"(36,39]",-34,8,"lP",0,0,946
"(39,42]",-34,9,"lP",0,0,498
"(42,45]",-34,10,"lP",2.83929232328231e-20,8.34751943045e-18,294
"(36,39]",-33,8,"lP",0,0,946
"(39,42]",-33,9,"lP",0,0,498
"(42,45]",-33,10,"lP",1.56813056572673e-17,4.61030386323658e-15,294
"(36,39]",-32,8,"lP",0,0,946
"(39,42]",-32,9,"lP",0,0,498
"(42,45]",-32,10,"lP",4.12343869153584e-12,1.21229097531154e-09,294
"(36,39]",-31,8,"lP",0,0,946
"(39,42]",-31,9,"lP",0,0,498
"(42,45]",-31,10,"lP",2.32687556946508e-09,6.84101417422733e-07,294
"(33,36]",-30,7,"lP",0,0,2048
"(36,39]",-30,8,"lP",0,0,946
"(39,42]",-30,9,"lP",3.52904081284791e-50,1.75746232479826e-47,498
"(42,45]",-30,10,"lP",8.69600647625253e-09,2.55662590401824e-06,294
"(33,36]",-29,7,"lP",0,0,2048
"(36,39]",-29,8,"lP",0,0,946
